current_url,current_path,current_page_family,current_primary_intent,disposition,destination_url,destination_status,reason,historical_value_risk,portfolio_overlap,notes
https://aftertaxtool.com/37000-after-tax-weekly-mississippi.html,37000-after-tax-weekly-mississippi.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-montana.html,37000-after-tax-weekly-montana.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-nebraska.html,37000-after-tax-weekly-nebraska.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-nevada.html,37000-after-tax-weekly-nevada.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-new-hampshire.html,37000-after-tax-weekly-new-hampshire.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-new-jersey.html,37000-after-tax-weekly-new-jersey.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-new-mexico.html,37000-after-tax-weekly-new-mexico.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-north-dakota.html,37000-after-tax-weekly-north-dakota.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-pennsylvania.html,37000-after-tax-weekly-pennsylvania.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-rhode-island.html,37000-after-tax-weekly-rhode-island.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-south-dakota.html,37000-after-tax-weekly-south-dakota.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-utah.html,37000-after-tax-weekly-utah.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-vermont.html,37000-after-tax-weekly-vermont.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-washington.html,37000-after-tax-weekly-washington.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-west-virginia.html,37000-after-tax-weekly-west-virginia.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly-wyoming.html,37000-after-tax-weekly-wyoming.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-after-tax-weekly.html,37000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-alaska.html,37000-salary-after-tax-alaska.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-arkansas.html,37000-salary-after-tax-arkansas.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-delaware.html,37000-salary-after-tax-delaware.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-georgia.html,37000-salary-after-tax-georgia.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-hawaii.html,37000-salary-after-tax-hawaii.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-idaho.html,37000-salary-after-tax-idaho.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-kansas.html,37000-salary-after-tax-kansas.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-maine.html,37000-salary-after-tax-maine.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-massachusetts.html,37000-salary-after-tax-massachusetts.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-mississippi.html,37000-salary-after-tax-mississippi.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-montana.html,37000-salary-after-tax-montana.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-nebraska.html,37000-salary-after-tax-nebraska.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-nevada.html,37000-salary-after-tax-nevada.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-new-hampshire.html,37000-salary-after-tax-new-hampshire.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-new-jersey.html,37000-salary-after-tax-new-jersey.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-new-mexico.html,37000-salary-after-tax-new-mexico.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-north-dakota.html,37000-salary-after-tax-north-dakota.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-pennsylvania.html,37000-salary-after-tax-pennsylvania.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-rhode-island.html,37000-salary-after-tax-rhode-island.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-south-dakota.html,37000-salary-after-tax-south-dakota.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-uk.html,37000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-utah.html,37000-salary-after-tax-utah.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-vermont.html,37000-salary-after-tax-vermont.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-washington.html,37000-salary-after-tax-washington.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-west-virginia.html,37000-salary-after-tax-west-virginia.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/37000-salary-after-tax-wyoming.html,37000-salary-after-tax-wyoming.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/370000-after-tax-monthly-us.html,370000-after-tax-monthly-us.html,us_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/370000-after-tax-monthly.html,370000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/370000-after-tax-weekly-us.html,370000-after-tax-weekly-us.html,us_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/370000-after-tax-weekly.html,370000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/370000-salary-after-tax-uk.html,370000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/370000-salary-after-tax-us.html,370000-salary-after-tax-us.html,us_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/371000-after-tax-monthly.html,371000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/371000-after-tax-weekly.html,371000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/371000-salary-after-tax-uk.html,371000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/372000-after-tax-monthly.html,372000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/372000-after-tax-weekly.html,372000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/372000-salary-after-tax-uk.html,372000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/373000-after-tax-monthly.html,373000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/373000-after-tax-weekly.html,373000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/373000-salary-after-tax-uk.html,373000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/374000-after-tax-monthly.html,374000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/374000-after-tax-weekly.html,374000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/374000-salary-after-tax-uk.html,374000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/375000-after-tax-monthly-us.html,375000-after-tax-monthly-us.html,us_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/375000-after-tax-monthly.html,375000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/375000-after-tax-weekly-us.html,375000-after-tax-weekly-us.html,us_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/375000-after-tax-weekly.html,375000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/375000-salary-after-tax-uk.html,375000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/375000-salary-after-tax-us.html,375000-salary-after-tax-us.html,us_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/376000-after-tax-monthly.html,376000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/376000-after-tax-weekly.html,376000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/376000-salary-after-tax-uk.html,376000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/377000-after-tax-monthly.html,377000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/377000-after-tax-weekly.html,377000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/377000-salary-after-tax-uk.html,377000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/378000-after-tax-monthly.html,378000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/378000-after-tax-weekly.html,378000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/378000-salary-after-tax-uk.html,378000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/379000-after-tax-monthly.html,379000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/379000-after-tax-weekly.html,379000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/379000-salary-after-tax-uk.html,379000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-alaska.html,38000-after-tax-monthly-alaska.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-arkansas.html,38000-after-tax-monthly-arkansas.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-delaware.html,38000-after-tax-monthly-delaware.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-georgia.html,38000-after-tax-monthly-georgia.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-hawaii.html,38000-after-tax-monthly-hawaii.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-idaho.html,38000-after-tax-monthly-idaho.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-kansas.html,38000-after-tax-monthly-kansas.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-maine.html,38000-after-tax-monthly-maine.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-massachusetts.html,38000-after-tax-monthly-massachusetts.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-mississippi.html,38000-after-tax-monthly-mississippi.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-montana.html,38000-after-tax-monthly-montana.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/38000-after-tax-monthly-nebraska.html,38000-after-tax-monthly-nebraska.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
