file,family,title,metaDescription,h1,canonical,bytes
84000-after-tax-monthly-iowa.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Iowa","Estimate monthly take-home pay on a $84,000 salary in Iowa, with tax context, sibling routes and practical planning links.","$84,000 After Tax Monthly in Iowa",https://aftertaxtool.com/84000-after-tax-monthly-iowa.html,13732
84000-after-tax-monthly-kansas.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Kansas","Estimate monthly take-home pay on a $84,000 salary in Kansas, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Kansas",https://aftertaxtool.com/84000-after-tax-monthly-kansas.html,14796
84000-after-tax-monthly-kentucky.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Kentucky","Estimate monthly take-home pay on a $84,000 salary in Kentucky, with tax context, sibling routes and practical planning links.","$84,000 After Tax Monthly in Kentucky",https://aftertaxtool.com/84000-after-tax-monthly-kentucky.html,13863
84000-after-tax-monthly-louisiana.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Louisiana","Estimate monthly take-home pay on a $84,000 salary in Louisiana, with tax context, sibling routes and practical planning links.","$84,000 After Tax Monthly in Louisiana",https://aftertaxtool.com/84000-after-tax-monthly-louisiana.html,13882
84000-after-tax-monthly-maine.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Maine","Estimate monthly take-home pay on a $84,000 salary in Maine, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Maine",https://aftertaxtool.com/84000-after-tax-monthly-maine.html,14772
84000-after-tax-monthly-maryland.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Maryland","Estimate monthly take-home pay on a $84,000 salary in Maryland, with tax context, sibling routes and practical planning links.","$84,000 After Tax Monthly in Maryland",https://aftertaxtool.com/84000-after-tax-monthly-maryland.html,13815
84000-after-tax-monthly-massachusetts.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Massachusetts | Take-Home Pay Estimate","Estimate monthly take-home pay on a $84,000 salary in Massachusetts, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Monthly in Massachusetts",https://aftertaxtool.com/84000-after-tax-monthly-massachusetts.html,13339
84000-after-tax-monthly-michigan.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Michigan | Take-Home Pay","Estimate $84,000 after tax in Michigan: about $5,327 monthly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Monthly in Michigan",https://aftertaxtool.com/84000-after-tax-monthly-michigan.html,12667
84000-after-tax-monthly-minnesota.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Minnesota | Take-Home Pay","Estimate $84,000 after tax in Minnesota: about $5,249 monthly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Monthly in Minnesota",https://aftertaxtool.com/84000-after-tax-monthly-minnesota.html,12601
84000-after-tax-monthly-mississippi.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Mississippi","Estimate monthly take-home pay on a $84,000 salary in Mississippi, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Mississippi",https://aftertaxtool.com/84000-after-tax-monthly-mississippi.html,14978
84000-after-tax-monthly-missouri.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Missouri | Take-Home Pay","Estimate $84,000 after tax in Missouri: about $5,349 monthly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Monthly in Missouri",https://aftertaxtool.com/84000-after-tax-monthly-missouri.html,12570
84000-after-tax-monthly-montana.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Montana","Estimate monthly take-home pay on a $84,000 salary in Montana, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Montana",https://aftertaxtool.com/84000-after-tax-monthly-montana.html,14900
84000-after-tax-monthly-nebraska.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Nebraska","Estimate monthly take-home pay on a $84,000 salary in Nebraska, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Nebraska",https://aftertaxtool.com/84000-after-tax-monthly-nebraska.html,14915
84000-after-tax-monthly-nevada.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Nevada","Estimate monthly take-home pay on a $84,000 salary in Nevada, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Nevada",https://aftertaxtool.com/84000-after-tax-monthly-nevada.html,14913
84000-after-tax-monthly-new-hampshire.html,us_state_salary_monthly,"$84,000 Monthly After Tax in New Hampshire","Estimate monthly take-home pay on a $84,000 salary in New Hampshire, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in New Hampshire",https://aftertaxtool.com/84000-after-tax-monthly-new-hampshire.html,15102
84000-after-tax-monthly-new-jersey.html,us_state_salary_monthly,"$84,000 After Tax Monthly in New Jersey | Take-Home Pay Estimate","Estimate monthly take-home pay on a $84,000 salary in New Jersey, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Monthly in New Jersey",https://aftertaxtool.com/84000-after-tax-monthly-new-jersey.html,13233
84000-after-tax-monthly-new-mexico.html,us_state_salary_monthly,"$84,000 Monthly After Tax in New Mexico","Estimate monthly take-home pay on a $84,000 salary in New Mexico, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in New Mexico",https://aftertaxtool.com/84000-after-tax-monthly-new-mexico.html,14975
84000-after-tax-monthly-new-york.html,us_state_salary_monthly,"$84,000 After Tax Monthly New York","Estimate monthly take-home pay on a $84,000 salary in New York, including federal, state and weekly comparison context.","$84,000 After Tax Monthly in New York (2026)",https://aftertaxtool.com/84000-after-tax-monthly-new-york.html,36818
84000-after-tax-monthly-north-carolina.html,us_state_salary_monthly,"$84,000 After Tax Monthly in North Carolina | Take-Home Pay","Estimate $84,000 after tax in North Carolina: about $5,337 monthly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 After Tax Monthly in North Carolina",https://aftertaxtool.com/84000-after-tax-monthly-north-carolina.html,12836
84000-after-tax-monthly-north-dakota.html,us_state_salary_monthly,"$84,000 Monthly After Tax in North Dakota","Estimate monthly take-home pay on a $84,000 salary in North Dakota, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in North Dakota",https://aftertaxtool.com/84000-after-tax-monthly-north-dakota.html,15052
84000-after-tax-monthly-ohio.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Ohio | Take-Home Pay","Estimate $84,000 after tax in Ohio: about $5,499 monthly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 After Tax Monthly in Ohio",https://aftertaxtool.com/84000-after-tax-monthly-ohio.html,12839
84000-after-tax-monthly-oklahoma.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Oklahoma","Estimate monthly take-home pay on a $84,000 salary in Oklahoma, with tax context, sibling routes and practical planning links.","$84,000 After Tax Monthly in Oklahoma",https://aftertaxtool.com/84000-after-tax-monthly-oklahoma.html,13825
84000-after-tax-monthly-oregon.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Oregon","Estimate monthly take-home pay on a $84,000 salary in Oregon, with tax context, sibling routes and practical planning links.","$84,000 After Tax Monthly in Oregon",https://aftertaxtool.com/84000-after-tax-monthly-oregon.html,13764
84000-after-tax-monthly-pennsylvania.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Pennsylvania | Take-Home Pay Estimate","Estimate monthly take-home pay on a $84,000 salary in Pennsylvania, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Monthly in Pennsylvania",https://aftertaxtool.com/84000-after-tax-monthly-pennsylvania.html,13484
84000-after-tax-monthly-rhode-island.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Rhode Island","Estimate monthly take-home pay on a $84,000 salary in Rhode Island, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Rhode Island",https://aftertaxtool.com/84000-after-tax-monthly-rhode-island.html,15062
84000-after-tax-monthly-south-carolina.html,us_state_salary_monthly,"$84,000 Monthly After Tax in South Carolina","Estimate monthly take-home pay on a $84,000 salary in South Carolina, with tax context, sibling routes and practical planning links.","$84,000 After Tax Monthly in South Carolina",https://aftertaxtool.com/84000-after-tax-monthly-south-carolina.html,14010
84000-after-tax-monthly-south-dakota.html,us_state_salary_monthly,"$84,000 Monthly After Tax in South Dakota","Estimate monthly take-home pay on a $84,000 salary in South Dakota, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in South Dakota",https://aftertaxtool.com/84000-after-tax-monthly-south-dakota.html,15057
84000-after-tax-monthly-tennessee.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Tennessee | Take-Home Pay","Estimate $84,000 after tax in Tennessee: about $5,604 monthly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Monthly in Tennessee",https://aftertaxtool.com/84000-after-tax-monthly-tennessee.html,12657
84000-after-tax-monthly-texas.html,us_state_salary_monthly,"$84,000 After Tax Monthly Texas","Estimate monthly take-home pay on a $84,000 salary in Texas, including federal, state and weekly comparison context.","$84,000 After Tax Monthly in Texas (2026)",https://aftertaxtool.com/84000-after-tax-monthly-texas.html,36928
84000-after-tax-monthly-utah.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Utah","Estimate monthly take-home pay on a $84,000 salary in Utah, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Utah",https://aftertaxtool.com/84000-after-tax-monthly-utah.html,14740
84000-after-tax-monthly-vermont.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Vermont","Estimate monthly take-home pay on a $84,000 salary in Vermont, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Vermont",https://aftertaxtool.com/84000-after-tax-monthly-vermont.html,14909
84000-after-tax-monthly-virginia.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Virginia | Take-Home Pay","Estimate $84,000 after tax in Virginia: about $5,262 monthly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 After Tax Monthly in Virginia",https://aftertaxtool.com/84000-after-tax-monthly-virginia.html,12857
84000-after-tax-monthly-washington.html,us_state_salary_monthly,"$84,000 After Tax Monthly in Washington | Take-Home Pay Estimate","Estimate monthly take-home pay on a $84,000 salary in Washington, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Monthly in Washington",https://aftertaxtool.com/84000-after-tax-monthly-washington.html,13442
84000-after-tax-monthly-west-virginia.html,us_state_salary_monthly,"$84,000 Monthly After Tax in West Virginia","Estimate monthly take-home pay on a $84,000 salary in West Virginia, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in West Virginia",https://aftertaxtool.com/84000-after-tax-monthly-west-virginia.html,15092
84000-after-tax-monthly-wisconsin.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Wisconsin","Estimate monthly take-home pay on a $84,000 salary in Wisconsin, with tax context, sibling routes and practical planning links.","$84,000 After Tax Monthly in Wisconsin",https://aftertaxtool.com/84000-after-tax-monthly-wisconsin.html,13826
84000-after-tax-monthly-wyoming.html,us_state_salary_monthly,"$84,000 Monthly After Tax in Wyoming","Estimate monthly take-home pay on a $84,000 salary in Wyoming, with tax context, sibling routes and practical planning links.","$84,000 Monthly After Tax in Wyoming",https://aftertaxtool.com/84000-after-tax-monthly-wyoming.html,14917
84000-after-tax-monthly.html,generic_salary_monthly,"&pound;84,000 After Tax Monthly UK | Net Pay Guide","See monthly take-home pay on a &pound;84,000 UK salary, with tax deductions, annual and weekly comparison, budgeting context and related salary routes.","&pound;84,000 After Tax Monthly",https://aftertaxtool.com/84000-after-tax-monthly.html,14846
84000-after-tax-weekly-alabama.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Alabama","Estimate weekly take-home pay on a $84,000 salary in Alabama, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Alabama",https://aftertaxtool.com/84000-after-tax-weekly-alabama.html,13737
84000-after-tax-weekly-alaska.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Alaska","Estimate weekly take-home pay on a $84,000 salary in Alaska, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Alaska",https://aftertaxtool.com/84000-after-tax-weekly-alaska.html,14898
84000-after-tax-weekly-arizona.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Arizona | Take-Home Pay","Estimate $84,000 after tax in Arizona: about $1,260 weekly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 After Tax Weekly in Arizona",https://aftertaxtool.com/84000-after-tax-weekly-arizona.html,12699
84000-after-tax-weekly-arkansas.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Arkansas","Estimate weekly take-home pay on a $84,000 salary in Arkansas, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Arkansas",https://aftertaxtool.com/84000-after-tax-weekly-arkansas.html,14858
84000-after-tax-weekly-california.html,us_state_salary_weekly,"$84,000 After Tax Weekly California","Estimate weekly take-home pay on a $84,000 salary in California, including federal, state and monthly comparison context.","$84,000 After Tax Weekly in California (2026)",https://aftertaxtool.com/84000-after-tax-weekly-california.html,35938
84000-after-tax-weekly-colorado.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Colorado | Take-Home Pay","Estimate $84,000 after tax in Colorado: about $1,235 weekly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 After Tax Weekly in Colorado",https://aftertaxtool.com/84000-after-tax-weekly-colorado.html,12849
84000-after-tax-weekly-connecticut.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Connecticut","Estimate weekly take-home pay on a $84,000 salary in Connecticut, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Connecticut",https://aftertaxtool.com/84000-after-tax-weekly-connecticut.html,13930
84000-after-tax-weekly-delaware.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Delaware","Estimate weekly take-home pay on a $84,000 salary in Delaware, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Delaware",https://aftertaxtool.com/84000-after-tax-weekly-delaware.html,14832
84000-after-tax-weekly-florida.html,us_state_salary_weekly,"$84,000 After Tax Weekly Florida","Estimate weekly take-home pay on a $84,000 salary in Florida, including federal, state and monthly comparison context.","$84,000 After Tax Weekly in Florida (2026)",https://aftertaxtool.com/84000-after-tax-weekly-florida.html,36743
84000-after-tax-weekly-georgia.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Georgia | Take-Home Pay Estimate","Estimate weekly take-home pay on a $84,000 salary in Georgia, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Weekly in Georgia",https://aftertaxtool.com/84000-after-tax-weekly-georgia.html,13281
84000-after-tax-weekly-hawaii.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Hawaii","Estimate weekly take-home pay on a $84,000 salary in Hawaii, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Hawaii",https://aftertaxtool.com/84000-after-tax-weekly-hawaii.html,14780
84000-after-tax-weekly-idaho.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Idaho","Estimate weekly take-home pay on a $84,000 salary in Idaho, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Idaho",https://aftertaxtool.com/84000-after-tax-weekly-idaho.html,14753
84000-after-tax-weekly-illinois.html,us_state_salary_weekly,"$84,000 After Tax Weekly Illinois","Estimate weekly take-home pay on a $84,000 salary in Illinois, including federal, state and monthly comparison context.","$84,000 After Tax Weekly in Illinois (2026)",https://aftertaxtool.com/84000-after-tax-weekly-illinois.html,36598
84000-after-tax-weekly-indiana.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Indiana | Take-Home Pay","Estimate $84,000 after tax in Indiana: about $1,246 weekly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Weekly in Indiana",https://aftertaxtool.com/84000-after-tax-weekly-indiana.html,12595
84000-after-tax-weekly-iowa.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Iowa","Estimate weekly take-home pay on a $84,000 salary in Iowa, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Iowa",https://aftertaxtool.com/84000-after-tax-weekly-iowa.html,13703
84000-after-tax-weekly-kansas.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Kansas","Estimate weekly take-home pay on a $84,000 salary in Kansas, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Kansas",https://aftertaxtool.com/84000-after-tax-weekly-kansas.html,14781
84000-after-tax-weekly-kentucky.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Kentucky","Estimate weekly take-home pay on a $84,000 salary in Kentucky, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Kentucky",https://aftertaxtool.com/84000-after-tax-weekly-kentucky.html,13804
84000-after-tax-weekly-louisiana.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Louisiana","Estimate weekly take-home pay on a $84,000 salary in Louisiana, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Louisiana",https://aftertaxtool.com/84000-after-tax-weekly-louisiana.html,13826
84000-after-tax-weekly-maine.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Maine","Estimate weekly take-home pay on a $84,000 salary in Maine, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Maine",https://aftertaxtool.com/84000-after-tax-weekly-maine.html,14757
84000-after-tax-weekly-maryland.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Maryland","Estimate weekly take-home pay on a $84,000 salary in Maryland, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Maryland",https://aftertaxtool.com/84000-after-tax-weekly-maryland.html,13791
84000-after-tax-weekly-massachusetts.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Massachusetts | Take-Home Pay Estimate","Estimate weekly take-home pay on a $84,000 salary in Massachusetts, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Weekly in Massachusetts",https://aftertaxtool.com/84000-after-tax-weekly-massachusetts.html,13381
84000-after-tax-weekly-michigan.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Michigan | Take-Home Pay","Estimate $84,000 after tax in Michigan: about $1,229 weekly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Weekly in Michigan",https://aftertaxtool.com/84000-after-tax-weekly-michigan.html,12645
84000-after-tax-weekly-minnesota.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Minnesota | Take-Home Pay","Estimate $84,000 after tax in Minnesota: about $1,211 weekly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Weekly in Minnesota",https://aftertaxtool.com/84000-after-tax-weekly-minnesota.html,12609
84000-after-tax-weekly-mississippi.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Mississippi","Estimate weekly take-home pay on a $84,000 salary in Mississippi, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Mississippi",https://aftertaxtool.com/84000-after-tax-weekly-mississippi.html,14963
84000-after-tax-weekly-missouri.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Missouri | Take-Home Pay","Estimate $84,000 after tax in Missouri: about $1,234 weekly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Weekly in Missouri",https://aftertaxtool.com/84000-after-tax-weekly-missouri.html,12530
84000-after-tax-weekly-montana.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Montana","Estimate weekly take-home pay on a $84,000 salary in Montana, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Montana",https://aftertaxtool.com/84000-after-tax-weekly-montana.html,14885
84000-after-tax-weekly-nebraska.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Nebraska","Estimate weekly take-home pay on a $84,000 salary in Nebraska, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Nebraska",https://aftertaxtool.com/84000-after-tax-weekly-nebraska.html,14900
84000-after-tax-weekly-nevada.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Nevada","Estimate weekly take-home pay on a $84,000 salary in Nevada, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Nevada",https://aftertaxtool.com/84000-after-tax-weekly-nevada.html,14898
84000-after-tax-weekly-new-hampshire.html,us_state_salary_weekly,"$84,000 Weekly After Tax in New Hampshire","Estimate weekly take-home pay on a $84,000 salary in New Hampshire, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in New Hampshire",https://aftertaxtool.com/84000-after-tax-weekly-new-hampshire.html,15087
84000-after-tax-weekly-new-jersey.html,us_state_salary_weekly,"$84,000 After Tax Weekly in New Jersey | Take-Home Pay Estimate","Estimate weekly take-home pay on a $84,000 salary in New Jersey, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Weekly in New Jersey",https://aftertaxtool.com/84000-after-tax-weekly-new-jersey.html,13297
84000-after-tax-weekly-new-mexico.html,us_state_salary_weekly,"$84,000 Weekly After Tax in New Mexico","Estimate weekly take-home pay on a $84,000 salary in New Mexico, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in New Mexico",https://aftertaxtool.com/84000-after-tax-weekly-new-mexico.html,14960
84000-after-tax-weekly-new-york.html,us_state_salary_weekly,"$84,000 After Tax Weekly New York","Estimate weekly take-home pay on a $84,000 salary in New York, including federal, state and monthly comparison context.","$84,000 After Tax Weekly in New York (2026)",https://aftertaxtool.com/84000-after-tax-weekly-new-york.html,36639
84000-after-tax-weekly-north-carolina.html,us_state_salary_weekly,"$84,000 After Tax Weekly in North Carolina | Take-Home Pay","Estimate $84,000 after tax in North Carolina: about $1,232 weekly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 After Tax Weekly in North Carolina",https://aftertaxtool.com/84000-after-tax-weekly-north-carolina.html,12938
84000-after-tax-weekly-north-dakota.html,us_state_salary_weekly,"$84,000 Weekly After Tax in North Dakota","Estimate weekly take-home pay on a $84,000 salary in North Dakota, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in North Dakota",https://aftertaxtool.com/84000-after-tax-weekly-north-dakota.html,15037
84000-after-tax-weekly-ohio.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Ohio | Take-Home Pay","Estimate $84,000 after tax in Ohio: about $1,269 weekly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 After Tax Weekly in Ohio",https://aftertaxtool.com/84000-after-tax-weekly-ohio.html,12801
84000-after-tax-weekly-oklahoma.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Oklahoma","Estimate weekly take-home pay on a $84,000 salary in Oklahoma, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Oklahoma",https://aftertaxtool.com/84000-after-tax-weekly-oklahoma.html,13785
84000-after-tax-weekly-oregon.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Oregon","Estimate weekly take-home pay on a $84,000 salary in Oregon, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Oregon",https://aftertaxtool.com/84000-after-tax-weekly-oregon.html,13728
84000-after-tax-weekly-pennsylvania.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Pennsylvania | Take-Home Pay Estimate","Estimate weekly take-home pay on a $84,000 salary in Pennsylvania, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Weekly in Pennsylvania",https://aftertaxtool.com/84000-after-tax-weekly-pennsylvania.html,13358
84000-after-tax-weekly-rhode-island.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Rhode Island","Estimate weekly take-home pay on a $84,000 salary in Rhode Island, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Rhode Island",https://aftertaxtool.com/84000-after-tax-weekly-rhode-island.html,15047
84000-after-tax-weekly-south-carolina.html,us_state_salary_weekly,"$84,000 Weekly After Tax in South Carolina","Estimate weekly take-home pay on a $84,000 salary in South Carolina, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in South Carolina",https://aftertaxtool.com/84000-after-tax-weekly-south-carolina.html,13971
84000-after-tax-weekly-south-dakota.html,us_state_salary_weekly,"$84,000 Weekly After Tax in South Dakota","Estimate weekly take-home pay on a $84,000 salary in South Dakota, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in South Dakota",https://aftertaxtool.com/84000-after-tax-weekly-south-dakota.html,15042
84000-after-tax-weekly-tennessee.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Tennessee | Take-Home Pay","Estimate $84,000 after tax in Tennessee: about $1,293 weekly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 After Tax Weekly in Tennessee",https://aftertaxtool.com/84000-after-tax-weekly-tennessee.html,12597
84000-after-tax-weekly-texas.html,us_state_salary_weekly,"$84,000 After Tax Weekly Texas","Estimate weekly take-home pay on a $84,000 salary in Texas, including federal, state and monthly comparison context.","$84,000 After Tax Weekly in Texas (2026)",https://aftertaxtool.com/84000-after-tax-weekly-texas.html,36524
84000-after-tax-weekly-utah.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Utah","Estimate weekly take-home pay on a $84,000 salary in Utah, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Utah",https://aftertaxtool.com/84000-after-tax-weekly-utah.html,14725
84000-after-tax-weekly-vermont.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Vermont","Estimate weekly take-home pay on a $84,000 salary in Vermont, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Vermont",https://aftertaxtool.com/84000-after-tax-weekly-vermont.html,14894
84000-after-tax-weekly-virginia.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Virginia | Take-Home Pay","Estimate $84,000 after tax in Virginia: about $1,214 weekly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 After Tax Weekly in Virginia",https://aftertaxtool.com/84000-after-tax-weekly-virginia.html,12764
84000-after-tax-weekly-washington.html,us_state_salary_weekly,"$84,000 After Tax Weekly in Washington | Take-Home Pay Estimate","Estimate weekly take-home pay on a $84,000 salary in Washington, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 After Tax Weekly in Washington",https://aftertaxtool.com/84000-after-tax-weekly-washington.html,13390
84000-after-tax-weekly-west-virginia.html,us_state_salary_weekly,"$84,000 Weekly After Tax in West Virginia","Estimate weekly take-home pay on a $84,000 salary in West Virginia, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in West Virginia",https://aftertaxtool.com/84000-after-tax-weekly-west-virginia.html,15077
84000-after-tax-weekly-wisconsin.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Wisconsin","Estimate weekly take-home pay on a $84,000 salary in Wisconsin, with tax context, sibling routes and practical planning links.","$84,000 After Tax Weekly in Wisconsin",https://aftertaxtool.com/84000-after-tax-weekly-wisconsin.html,13801
84000-after-tax-weekly-wyoming.html,us_state_salary_weekly,"$84,000 Weekly After Tax in Wyoming","Estimate weekly take-home pay on a $84,000 salary in Wyoming, with tax context, sibling routes and practical planning links.","$84,000 Weekly After Tax in Wyoming",https://aftertaxtool.com/84000-after-tax-weekly-wyoming.html,14902
84000-after-tax-weekly.html,generic_salary_weekly,"&pound;84,000 After Tax Weekly UK | Net Pay","See weekly take-home pay on a &pound;84,000 UK salary, with annual, monthly, deduction and pay-cycle context.","&pound;84,000 After Tax Weekly UK",https://aftertaxtool.com/84000-after-tax-weekly.html,13404
84000-salary-after-tax-alabama.html,us_state_salary_annual,"$84,000 After Tax in Alabama | Take-Home Pay","Estimate $84,000 after tax in Alabama, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in Alabama",https://aftertaxtool.com/84000-salary-after-tax-alabama.html,13711
